"citizen_dr" "merch_dr" "peasants_dr"
"забыл" 0.00652592423401964 0.00941510472493409 0.00640245854408093
"запевает" 0.0130518484680393 0.00869086589993916 0.00320122927204046
"имеет" 0.0130518484680393 0.00651814942495437 0.0128049170881619
"итти" 0 0.0123120600249138 0
"каком" 0.0163148105850491 0.0072423882499493 0.00640245854408093
"князеву" 0 0.0123120600249138 0
"красота" 0 0.010863582374924 0.00640245854408093
"лезет" 0.00652592423401964 0.00941510472493409 0.00640245854408093
"лукерья" 0.0228407348190688 0.0072423882499493 0
"маненько" 0.00326296211700982 0.00217271647498479 0.041615980536526
"миру" 0.0195777727020589 0.00362119412497465 0.0192073756322428
"можем" 0.0195777727020589 0.00506967177496451 0.0128049170881619
"нею" 0 0.00941510472493409 0.0128049170881619
"помолчав" 0 0.010863582374924 0.00640245854408093
"приду" 0.00326296211700982 0.010139343549929 0.00640245854408093
"пустите" 0.00652592423401964 0.00506967177496451 0.0256098341763237
"радость" 0 0.010139343549929 0.00960368781612139
"садитесь" 0.00978888635102946 0.00869086589993916 0.00640245854408093
"самую" 0.0195777727020589 0.00651814942495437 0.00640245854408093
"собаки" 0.0163148105850491 0.0072423882499493 0.00640245854408093
"совести" 0 0.0115878211999189 0.00320122927204046
"стою" 0.00978888635102946 0.00796662707494423 0.00960368781612139
"таком" 0.00978888635102946 0.010139343549929 0
"темно" 0.00978888635102946 0.010139343549929 0
"углу" 0.0130518484680393 0.00796662707494423 0.00640245854408093
"уехал" 0.0163148105850491 0.00796662707494423 0.00320122927204046
"хорошее" 0.00978888635102946 0.00506967177496451 0.0224086049042832
"хохочет" 0.0163148105850491 0.0072423882499493 0.00640245854408093
"часто" 0.00652592423401964 0.00941510472493409 0.00640245854408093
"шею" 0 0.010139343549929 0.00960368781612139
"барину" 0.00978888635102946 0.00579391059995944 0.0160061463602023
"бедная" 0.00326296211700982 0.010139343549929 0.00320122927204046
"берегу" 0.00978888635102946 0.00869086589993916 0.00320122927204046
"благодарим" 0.0293666590530884 0.00362119412497465 0.00640245854408093
"брать" 0.00326296211700982 0.00796662707494423 0.0128049170881619
"великий" 0.0163148105850491 0.00434543294996958 0.0160061463602023
"верст" 0.00978888635102946 0.00579391059995944 0.0160061463602023
"вестимо" 0.0228407348190688 0.00072423882499493 0.0256098341763237
"взяла" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"видит" 0.00652592423401964 0.00796662707494423 0.00960368781612139
"водку" 0.00978888635102946 0.0072423882499493 0.00960368781612139
"вставая" 0 0.00506967177496451 0.0288110634483642
"всякой" 0.00652592423401964 0.00796662707494423 0.00960368781612139
"высокоблагородие" 0 0.010863582374924 0.00320122927204046
"девятое" 0 0.010863582374924 0.00320122927204046
"добро" 0 0.00579391059995944 0.0256098341763237
"дорога" 0.0130518484680393 0.00579391059995944 0.0128049170881619
"дорогой" 0.00978888635102946 0.00941510472493409 0
"дочери" 0.0163148105850491 0.00506967177496451 0.0128049170881619
"другим" 0.00326296211700982 0.0072423882499493 0.0160061463602023
"едет" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"живо" 0.00978888635102946 0.00941510472493409 0
"ивану" 0.00978888635102946 0.00144847764998986 0.0352135219924451
"карман" 0 0.010863582374924 0.00320122927204046
"колени" 0 0.00869086589993916 0.0128049170881619
"купил" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"легко" 0.00652592423401964 0.00941510472493409 0.00320122927204046
"лошадей" 0 0.010863582374924 0.00320122927204046
"любите" 0 0.0115878211999189 0
"м" 0 0.010863582374924 0.00320122927204046
"макар" 0.0489444317551473 0.00072423882499493 0
"маленько" 0.0293666590530884 0.00434543294996958 0.00320122927204046
"матерью" 0.00326296211700982 0.00869086589993916 0.00960368781612139
"мимо" 0.0130518484680393 0.00869086589993916 0
"пальцем" 0.00652592423401964 0.00941510472493409 0.00320122927204046
"песню" 0.0163148105850491 0.00506967177496451 0.0128049170881619
"петербург" 0 0.010863582374924 0.00320122927204046
"платком" 0 0.010863582374924 0.00320122927204046
"погляди" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"поеду" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"полковник" 0 0.0115878211999189 0
"праздник" 0.00978888635102946 0.00869086589993916 0.00320122927204046
"пример" 0.00652592423401964 0.00796662707494423 0.00960368781612139
"пришли" 0.0130518484680393 0.00796662707494423 0.00320122927204046
"робко" 0.0130518484680393 0.00362119412497465 0.0224086049042832
"рыдает" 0.00326296211700982 0.00289695529997972 0.0352135219924451
"само" 0.00978888635102946 0.00941510472493409 0
"скорее" 0 0.00434543294996958 0.0320122927204046
"слез" 0 0.00941510472493409 0.00960368781612139
"служить" 0.00326296211700982 0.00362119412497465 0.0320122927204046
"смей" 0.00652592423401964 0.010139343549929 0
"смех" 0.00652592423401964 0.0072423882499493 0.0128049170881619
"спроси" 0.00652592423401964 0.00651814942495437 0.0160061463602023
"спросить" 0.00652592423401964 0.00869086589993916 0.00640245854408093
"стоишь" 0.00652592423401964 0.0072423882499493 0.0128049170881619
"страсть" 0.0228407348190688 0.00434543294996958 0.00960368781612139
"стыда" 0.00326296211700982 0.00796662707494423 0.0128049170881619
"счет" 0.0261036969360786 0.00579391059995944 0
"таким" 0 0.00941510472493409 0.00960368781612139
"тише" 0.00978888635102946 0.00579391059995944 0.0160061463602023
"тоска" 0 0.0072423882499493 0.0192073756322428
"требуется" 0.0261036969360786 0.00506967177496451 0.00320122927204046
"указывая" 0.00326296211700982 0.00869086589993916 0.00960368781612139
"ум" 0.00652592423401964 0.00941510472493409 0.00320122927204046
"ухо" 0.0130518484680393 0.00869086589993916 0
"хозяйка" 0.00652592423401964 0.00941510472493409 0.00320122927204046
"шел" 0.0228407348190688 0.00434543294996958 0.00960368781612139
"шум" 0 0.0115878211999189 0
"язык" 0 0.010863582374924 0.00320122927204046
"яша" 0.0163148105850491 0.00796662707494423 0
"артемьич" 0.0489444317551473 0 0
"барином" 0.0163148105850491 0.00362119412497465 0.0160061463602023
"брату" 0.0195777727020589 0.00651814942495437 0
"бумаги" 0.00326296211700982 0.010139343549929 0
"вашим" 0.0130518484680393 0.00651814942495437 0.00640245854408093
"верю" 0.00978888635102946 0.0072423882499493 0.00640245854408093
"вечером" 0.00326296211700982 0.010139343549929 0
"вздохнув" 0 0.010863582374924 0
"виде" 0.0163148105850491 0.00579391059995944 0.00640245854408093
"всякая" 0.0228407348190688 0.00579391059995944 0
"всякое" 0.00978888635102946 0.00651814942495437 0.00960368781612139
"всякому" 0.0130518484680393 0.0072423882499493 0.00320122927204046
"гвоздев" 0 0.010863582374924 0
"глядеть" 0.00326296211700982 0.00796662707494423 0.00960368781612139
"городничий" 0 0.010863582374924 0
"гроза" 0.00652592423401964 0.00869086589993916 0.00320122927204046
"двор" 0.00978888635102946 0.0072423882499493 0.00640245854408093
"девку" 0.00652592423401964 0.00651814942495437 0.0128049170881619
"действия" 0 0.0072423882499493 0.0160061463602023
"делов" 0.0261036969360786 0.00506967177496451 0
"дитя" 0.00326296211700982 0.00941510472493409 0.00320122927204046
"добрый" 0.00326296211700982 0.00796662707494423 0.00960368781612139
"другому" 0 0.00869086589993916 0.00960368781612139
"дунюшка" 0 0.010863582374924 0
"душенька" 0.0261036969360786 0.00506967177496451 0
"дядюшка" 0.00652592423401964 0.00941510472493409 0
"женщины" 0 0.00796662707494423 0.0128049170881619
"жигунов" 0 0.010863582374924 0
"играет" 0.0130518484680393 0.00796662707494423 0
"ключ" 0.00652592423401964 0.00941510472493409 0
"кормилец" 0 0 0.048018439080607
"лёв" 0 0.010863582374924 0
"мере" 0.00652592423401964 0.0072423882499493 0.00960368781612139
"назар" 0.0489444317551473 0 0
"наливает" 0.0130518484680393 0.0072423882499493 0.00320122927204046
"небо" 0.00326296211700982 0.010139343549929 0
"некогда" 0.00652592423401964 0.00869086589993916 0.00320122927204046
"нос" 0.00652592423401964 0.00869086589993916 0.00320122927204046
"обмануть" 0.00326296211700982 0.00941510472493409 0.00320122927204046
"обманывать" 0.00326296211700982 0.00941510472493409 0.00320122927204046
"одолжение" 0.00652592423401964 0.0072423882499493 0.00960368781612139
"около" 0.0195777727020589 0.00217271647498479 0.0192073756322428
"оставь" 0 0.00869086589993916 0.00960368781612139
"остался" 0.00652592423401964 0.00869086589993916 0.00320122927204046
"останавливается" 0 0.00869086589993916 0.00960368781612139
"отдает" 0 0.010863582374924 0
"петь" 0.00978888635102946 0.0072423882499493 0.00640245854408093
"подумай" 0.00978888635102946 0.0072423882499493 0.00640245854408093
"пойти" 0.00326296211700982 0.010139343549929 0
"полагаю" 0.0228407348190688 0.00506967177496451 0.00320122927204046
"посмотреть" 0.00326296211700982 0.010139343549929 0
"почти" 0 0.00941510472493409 0.00640245854408093
"поют" 0.0130518484680393 0.00796662707494423 0
"причина" 0.0293666590530884 0.00362119412497465 0.00320122927204046
"происходит" 0.0195777727020589 0.00506967177496451 0.00640245854408093
"пьяный" 0.0228407348190688 0.00362119412497465 0.00960368781612139
"сад" 0.0163148105850491 0.0072423882499493 0
"самые" 0.00978888635102946 0.00651814942495437 0.00960368781612139
"сделала" 0.00326296211700982 0.0072423882499493 0.0128049170881619
"сзади" 0.00652592423401964 0.00941510472493409 0
"сидел" 0.0163148105850491 0.00434543294996958 0.0128049170881619
"сиди" 0.00326296211700982 0.00651814942495437 0.0160061463602023
"слышь" 0.0163148105850491 0.00217271647498479 0.0224086049042832
"старая" 0 0.0072423882499493 0.0160061463602023
"страх" 0.00652592423401964 0.0072423882499493 0.00960368781612139
"сцены" 0.0228407348190688 0.00434543294996958 0.00640245854408093
"твоих" 0.00326296211700982 0.0072423882499493 0.0128049170881619
"тетушка" 0.0489444317551473 0 0
"тысячу" 0.00652592423401964 0.0072423882499493 0.00960368781612139
"узнать" 0.00326296211700982 0.00796662707494423 0.00960368781612139
"утирает" 0.00652592423401964 0.0072423882499493 0.00960368781612139
"федосей" 0.0489444317551473 0 0
"ходи" 0.0130518484680393 0.0072423882499493 0.00320122927204046
"хотели" 0.00652592423401964 0.00651814942495437 0.0128049170881619
"чести" 0.00326296211700982 0.00796662707494423 0.00960368781612139
"чтой" 0.00652592423401964 0.00289695529997972 0.0288110634483642
"чувствовать" 0.0163148105850491 0.0072423882499493 0
"чувствую" 0.00978888635102946 0.00796662707494423 0.00320122927204046
"эко" 0.00326296211700982 0.010139343549929 0
"агафья" 0 0 0.0448172098085665
"астровзоров" 0.0456814696381375 0 0
"африкан" 0 0.010139343549929 0
"берут" 0.00978888635102946 0.0072423882499493 0.00320122927204046
"благородного" 0 0.010139343549929 0
"боишься" 0.00652592423401964 0.00796662707494423 0.00320122927204046
"важность" 0.00326296211700982 0.00941510472493409 0
"вздумал" 0.0130518484680393 0.00506967177496451 0.00960368781612139
"вихров" 0.0456814696381375 0 0
"вместо" 0 0.00869086589993916 0.00640245854408093
"вправду" 0.00326296211700982 0.00796662707494423 0.00640245854408093
"врет" 0.00652592423401964 0.00796662707494423 0.00320122927204046
"вслед" 0 0.00579391059995944 0.0192073756322428
"гаврила" 0.0456814696381375 0 0
"году" 0.0130518484680393 0.00651814942495437 0.00320122927204046
"голосом" 0 0.0072423882499493 0.0128049170881619
"гордость" 0.00326296211700982 0.00796662707494423 0.00640245854408093
"гостей" 0.0130518484680393 0.0072423882499493 0
"держит" 0.00652592423401964 0.00869086589993916 0
"дней" 0 0.00941510472493409 0.00320122927204046
"дни" 0.00652592423401964 0.0072423882499493 0.00640245854408093
"долг" 0 0.00941510472493409 0.00320122927204046
"дороги" 0.00978888635102946 0.00651814942495437 0.00640245854408093
"думай" 0.00652592423401964 0.00869086589993916 0
"душой" 0 0.00796662707494423 0.00960368781612139
"жалеть" 0.00326296211700982 0.00869086589993916 0.00320122927204046
"женился" 0.00978888635102946 0.0072423882499493 0.00320122927204046
"жив" 0.00978888635102946 0.00362119412497465 0.0192073756322428
"живи" 0.00326296211700982 0.00579391059995944 0.0160061463602023
"захарыч" 0.0456814696381375 0 0
"иванов" 0 0.00072423882499493 0.041615980536526
